-50.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-49.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-49.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-49.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-49.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-48.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-48.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-48.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-48.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-47.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-47.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-47.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-47.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-46.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-46.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-46.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-46.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-45.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-45.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-45.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-45.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-44.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-44.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-44.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-44.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-43.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-43.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-43.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-43.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-42.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-42.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-42.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-42.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-41.75,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-41.5,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-41.25,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
-41.0,0.04988030251124598,4.77719964806525e-19,-2.7755575615628914e-17,0.04988030251124598
