25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
25.0,10.0
