-11.999999995,-7.423269039290245e-6,2.4858403603216367e-5,2.4858403603216367e-5,-7.42326903929023e-6
-11.98743781477718,-1.1064535908238347e-5,2.370129911130421e-5,2.370129911130421e-5,-1.1064535908238352e-5
-11.974875648321044,-1.4027903772468869e-5,2.1031606957216697e-5,2.1031606957216697e-5,-1.4027903772468879e-5
-11.962313509398694,-1.613289096537505e-5,1.7016645458212345e-5,1.7016645458212345e-5,-1.613289096537505e-5
-11.949751411776731,-1.7251811258519385e-5,1.1909744940434345e-5,1.1909744940434345e-5,-1.7251811258519385e-5
-11.93718936922142,-1.7317893947100427e-5,6.034889559675286e-6,6.034889559675286e-6,-1.7317893947100427e-5
-11.924627395499714,-1.6329449214946517e-5,-2.3338186729979112e-7,-2.3338186729979112e-7,-1.6329449214946527e-5
-11.91206550437869,-1.4349769486166484e-5,-6.49367667829989e-6,-6.49367667829989e-6,-1.4349769486166479e-5
-11.899503709624419,-1.1502798769370918e-5,-1.2343587526961415e-5,-1.2343587526961415e-5,-1.1502798769370906e-5
-11.88694202500264,-7.964936982470154e-6,-1.7405963717862897e-5,-1.7405963717862897e-5,-7.964936982470132e-6
-11.874380464280076,-3.953633572031759e-6,-2.135378956664737e-5,-2.135378956664737e-5,-3.953633572031761e-6
-11.861819041223706,2.8636767896673324e-7,-2.393188064115724e-5,-2.393188064115724e-5,2.8636767896673833e-7
-11.849257769598777,4.498159443725345e-6,-2.4973810695886442e-5,-2.4973810695886442e-5,4.4981594437253464e-6
-11.83669666317015,8.42818762610381e-6,-2.441283663096092e-5,-2.441283663096092e-5,8.428187626103808e-6
-11.824135735704244,1.184122616870296e-5,-2.2286059379576214e-5,-2.2286059379576214e-5,1.1841226168702972e-5
-11.811575000967595,1.4533995573607063e-5,-1.873159206722629e-5,-1.873159206722629e-5,1.4533995573607064e-5
-11.799014472724442,1.6346748961130076e-5,-1.3979043093972107e-5,-1.3979043093972107e-5,1.6346748961130096e-5
-11.786454164738505,1.7172290581238912e-5,-8.334104754192706e-6,-8.334104754192706e-6,1.717229058123892e-5
-11.77389409077564,1.69620243673731e-5,-2.1584240477954284e-6,-2.1584240477954284e-6,1.6962024367373094e-5
-11.76133426460174,1.57287539060554e-5,4.153804144519877e-6,4.153804144519877e-6,1.5728753906055398e-5
-11.748774699979744,1.3546077794514695e-5,1.0200946819425469e-5,1.0200946819425469e-5,1.3546077794514681e-5
-11.736215410672042,1.0544356840275701e-5,1.559915528628984e-5,1.559915528628984e-5,1.0544356840275704e-5
-11.72365641044365,6.9033810553806314e-6,2.0006192166835522e-5,2.0006192166835522e-5,6.9033810553806204e-6
-11.711097713059582,2.842037834278142e-6,2.3142508549732436e-5,2.3142508549732436e-5,2.8420378342781558e-6
-11.698539332281257,-1.3945276300073728e-6,2.4808417390206924e-5,2.4808417390206924e-5,-1.3945276300073722e-6
-11.68598128186945,-5.549577300624108e-6,2.4896437906237656e-5,2.4896437906237656e-5,-5.549577300624092e-6
-11.673423575588133,-9.370416739173369e-6,2.3398132468752705e-5,2.3398132468752705e-5,-9.370416739173374e-6
-11.66086622720119,-1.2624022418627782e-5,2.040502058436574e-5,2.040502058436574e-5,-1.262402241862776e-5
-11.648309250468271,-1.5111621080690077e-5,1.610343785089838e-5,1.610343785089838e-5,-1.5111621080690077e-5
-11.635752659148315,-1.6681210352240944e-5,1.0763515754357985e-5,1.0763515754357985e-5,-1.6681210352240917e-5
-11.623196467003984,-1.7237131408964606e-5,4.722790476452581e-6,4.722790476452581e-6,-1.7237131408964616e-5
-11.610640687797813,-1.6746013561720434e-5,-1.6347046224679868e-6,-1.6347046224679868e-6,-1.674601356172044e-5
-11.598085335287426,-1.523868749140263e-5,-7.902669836486604e-6,-7.902669836486604e-6,-1.5238687491402635e-5
-11.58553042322968,-1.2807977429246948e-5,-1.3678603660350146e-5,-1.3678603660350146e-5,-1.2807977429246959e-5
-11.572975965385703,-9.602595752963469e-6,-1.858999652042197e-5,-1.858999652042197e-5,-9.602595752963464e-6
-11.560421975516423,-5.817640107552312e-6,-2.2318854236296464e-5,-2.2318854236296464e-5,-5.817640107552312e-6
-11.547868467377212,-1.6824051705908215e-6,-2.4622804673881688e-5,-2.4622804673881688e-5,-1.6824051705908104e-6
-11.535315454722596,2.5536463878893243e-6,-2.5351251549215074e-5,-2.5351251549215074e-5,2.553646387889294e-6
-11.522762951311934,6.635856447852376e-6,-2.4455394949285674e-5,-2.4455394949285674e-5,6.6358564478523815e-6
-11.510210970904296,1.031940452112119e-5,-2.1991404959591363e-5,-2.1991404959591363e-5,1.0319404521121196e-5
-11.497659527252557,1.3383579927647806e-5,-1.8116563041497653e-5,-1.8116563041497653e-5,1.3383579927647806e-5
-11.485108634108693,1.564455972433266e-5,-1.307871842893309e-5,-1.307871842893309e-5,1.5644559724332683e-5
-11.472558305230027,1.6966058212236013e-5,-7.199889171748247e-6,-7.199889171748247e-6,1.6966058212236013e-5
-11.46000855437355,1.7267316957931624e-5,-8.552258527511885e-7,-8.552258527511885e-7,1.7267316957931634e-5
-11.447459395289385,1.6528012765461517e-5,5.551176785940679e-6,5.551176785940679e-6,1.6528012765461538e-5
-11.434910841726728,1.4789782222894388e-5,1.1611998122224345e-5,1.1611998122224345e-5,1.4789782222894404e-5
-11.422362907440615,1.2154204068382265e-5,1.694230357572046e-5,1.694230357572046e-5,1.2154204068382261e-5
-11.40981560618572,8.777250379296219e-6,2.1203503273917586e-5,2.1203503273917586e-5,8.777250379296217e-6
-11.397268951709183,4.860413689184575e-6,2.4124277922133686e-5,2.4124277922133686e-5,4.860413689184583e-6
-11.384722957757154,6.389305741976704e-7,2.5517312236169957e-5,2.5517312236169957e-5,6.38930574197668e-7
-11.372177638082169,-3.632263798516217e-6,2.5290928072894295e-5,2.5290928072894295e-5,-3.632263798516219e-6
-11.359633006436326,-7.694023598515762e-6,2.3454980032044927e-5,2.3454980032044927e-5,-7.694023598515753e-6
-11.347089076563545,-1.1298950494910558e-5,2.0120660811651096e-5,2.0120660811651096e-5,-1.1298950494910563e-5
-11.334545862206694,-1.4226772969772562e-5,1.549416266241279e-5,1.549416266241279e-5,-1.4226772969772545e-5
-11.32200337711556,-1.629810572918835e-5,9.864456969652072e-6,9.864456969652072e-6,-1.6298105729188353e-5
-11.309461635039426,-1.7385647103717728e-5,3.5857847307119633e-6,3.5857847307119633e-6,-1.7385647103717697e-5
-11.296920649718762,-1.7422056161134093e-5,-2.9442132559431627e-6,-2.9442132559431627e-6,-1.7422056161134107e-5
-11.284380434892897,-1.64040018317822e-5,-9.3094768266079e-6,-9.3094768266079e-6,-1.640400183178218e-5
-11.27184100430863,-1.4392165790634873e-5,-1.5102092697615995e-5,-1.5102092697615995e-5,-1.4392165790634876e-5
-11.25930237171221,-1.1507276284195183e-5,-1.9948728436194494e-5,-1.9948728436194494e-5,-1.1507276284195194e-5
-11.246764550840382,-7.922519756488184e-6,-2.3535139692695905e-5,-2.3535139692695905e-5,-7.922519756488179e-6
-11.234227555428719,-3.852896163507323e-6,-2.5627022461955958e-5,-2.5627022461955958e-5,-3.852896163507323e-6
-11.221691399220793,4.5776149705170466e-7,-2.6085700194753898e-5,-2.6085700194753898e-5,4.5776149705168343e-7
-11.209156095959548,4.751294076979694e-6,-2.4877494145935012e-5,-2.4877494145935012e-5,4.7512940769797e-6
-11.196621659377797,8.77040835741083e-6,-2.2076092964523405e-5,-2.2076092964523405e-5,8.77040835741083e-6
-11.184088103207102,1.2273723782514063e-5,-1.785776705327221e-5,-1.785776705327221e-5,1.2273723782514033e-5
-11.17155544118756,1.5049882062022362e-5,-1.2489809476162393e-5,-1.2489809476162393e-5,1.5049882062022352e-5
-11.159023687058594,1.6929984684721897e-5,-6.313074134697248e-6,-6.313074134697248e-6,1.6929984684721894e-5
-11.146492854548821,1.7797695344192486e-5,2.8012106306837e-7,2.8012106306837e-7,1.779769534419246e-5
-11.133962957385556,1.759643503745647e-5,6.871182789487036e-6,6.871182789487036e-6,1.7596435037456484e-5
-11.121434009305181,1.6333214550090026e-5,1.3041837210425704e-5,1.3041837210425704e-5,1.6333214550090023e-5
-11.108906024043355,1.4078799318790317e-5,1.8400432022239218e-5,1.8400432022239218e-5,1.4078799318790337e-5
-11.09637901532426,1.0964088213813214e-5,2.26063431948177e-5,2.26063431948177e-5,1.0964088213813184e-5
-11.083852996870727,7.172806508664035e-6,2.5391066149602842e-5,2.5391066149602842e-5,7.172806508664013e-6
-11.071327982415184,2.9308520715638343e-6,2.657481184905184e-5,2.657481184905184e-5,2.9308520715638377e-6
-11.058803985689275,-1.5071264991149509e-6,2.6077704456879987e-5,2.6077704456879987e-5,-1.5071264991149399e-6
-11.04628102041252,-5.873124102278086e-6,2.3924972738921886e-5,2.3924972738921886e-5,-5.873124102278097e-6
-11.033759100303003,-9.902180479344808e-6,2.0245833910494318e-5,2.0245833910494318e-5,-9.90218047934481e-6
-11.021238239088984,-1.3348723034727385e-5,1.5266083911774965e-5,1.5266083911774965e-5,-1.334872303472738e-5
