-11.999999995,4.246848900372452e-7,4.2469300653583836e-7,4.2469300653583836e-7,4.2468489003724295e-7
-11.98743781477718,4.359025180802539e-7,4.3591064685619557e-7,4.3591064685619557e-7,4.359025180802576e-7
-11.974875648321044,4.4741531840864673e-7,4.4742345948951714e-7,4.4742345948951714e-7,4.4741531840863816e-7
-11.962313509398694,4.592310356136178e-7,4.592391890270892e-7,4.592391890270892e-7,4.5923103561361413e-7
-11.949751411776731,4.7135761692571303e-7,4.71365782699428e-7,4.71365782699428e-7,4.713576169257185e-7
-11.93718936922142,4.838032174950949e-7,4.838113956567768e-7,4.838113956567768e-7,4.838032174950918e-7
-11.924627395499714,4.965762058077768e-7,4.965843963851492e-7,4.965843963851492e-7,4.965762058077631e-7
-11.91206550437869,5.096851692425036e-7,5.096933722633364e-7,5.096933722633364e-7,5.09685169242504e-7
-11.899503709624419,5.231389197742993e-7,5.231471352663893e-7,5.231471352663893e-7,5.231389197742961e-7
-11.88694202500264,5.369464998211784e-7,5.369547278123677e-7,5.369547278123677e-7,5.36946499821173e-7
-11.874380464280076,5.511171882433756e-7,5.511254287615394e-7,5.511254287615394e-7,5.511171882433747e-7
-11.861819041223706,5.65660506498415e-7,5.656687595714492e-7,5.656687595714492e-7,5.656605064984178e-7
-11.849257769598777,5.805862249576208e-7,5.805944906134995e-7,5.805944906134995e-7,5.805862249576277e-7
-11.83669666317015,5.959043693823639e-7,5.959126476490286e-7,5.959126476490286e-7,5.959043693823611e-7
-11.824135735704244,6.116252275656833e-7,6.116335184711663e-7,6.116335184711663e-7,6.116252275656795e-7
-11.811575000967595,6.277593561507786e-7,6.277676597231437e-7,6.277676597231437e-7,6.277593561507786e-7
-11.799014472724442,6.44317587625949e-7,6.443259038932843e-7,6.443259038932843e-7,6.443175876259456e-7
-11.786454164738505,6.613110374960975e-7,6.613193664865668e-7,6.613193664865668e-7,6.613110374960888e-7
-11.77389409077564,6.787511116367373e-7,6.787594533784748e-7,6.787594533784748e-7,6.787511116367319e-7
-11.76133426460174,6.966495138449315e-7,6.966578683661822e-7,6.966578683661822e-7,6.966495138449358e-7
-11.748774699979744,7.150182535861191e-7,7.150266209151514e-7,7.150266209151514e-7,7.150182535861169e-7
-11.736215410672042,7.338696539342548e-7,7.338780340993534e-7,7.338780340993534e-7,7.338696539342447e-7
-11.72365641044365,7.532163597135137e-7,7.532247527430164e-7,7.532247527430164e-7,7.532163597135237e-7
-11.711097713059582,7.730713458603982e-7,7.73079751782674e-7,7.73079751782674e-7,7.730713458603933e-7
-11.698539332281257,7.934479260018476e-7,7.934563448453117e-7,7.934563448453117e-7,7.934479260018398e-7
-11.68598128186945,8.143597612458392e-7,8.143681930389205e-7,8.143681930389205e-7,8.143597612458343e-7
-11.673423575588133,8.358208691942535e-7,8.358293139654086e-7,8.358293139654086e-7,8.358208691942575e-7
-11.66086622720119,8.578456332024927e-7,8.578540909802334e-7,8.578540909802334e-7,8.578456332024849e-7
-11.648309250468271,8.804488118770877e-7,8.804572826899395e-7,8.804572826899395e-7,8.804488118770801e-7
-11.635752659148315,9.036455488066554e-7,9.036540326831806e-7,9.036540326831806e-7,9.036455488066578e-7
-11.623196467003984,9.274513825395649e-7,9.274598795083334e-7,9.274598795083334e-7,9.274513825395671e-7
-11.610640687797813,9.518822568340642e-7,9.518907669236988e-7,9.518907669236988e-7,9.518822568340624e-7
-11.598085335287426,9.76954531175632e-7,9.769630544147697e-7,9.769630544147697e-7,9.769545311756268e-7
-11.58553042322968,1.002684991545752e-6,1.002693527963071e-6,1.002693527963071e-6,1.0026849915457559e-6
-11.572975965385703,1.0290908614673532e-6,1.0290994110915178e-6,1.0290994110915178e-6,1.0290908614673454e-6
-11.560421975516423,1.056189813351538e-6,1.056198376211314e-6,1.056198376211314e-6,1.0561898133515334e-6
-11.547868467377212,1.0839999801399943e-6,1.084008556264095e-6,1.084008556264095e-6,1.083999980139979e-6
-11.535315454722596,1.112539967225476e-6,1.1125485566427183e-6,1.1125485566427183e-6,1.1125399672254774e-6
-11.522762951311934,1.141828864673924e-6,1.1418374674131101e-6,1.1418374674131101e-6,1.1418288646739226e-6
-11.510210970904296,1.1718862597862609e-6,1.1718948758762495e-6,1.1718948758762495e-6,1.1718862597862592e-6
-11.497659527252557,1.2027322499852985e-6,1.2027408794549525e-6,1.2027408794549525e-6,1.2027322499853006e-6
-11.485108634108693,1.2343874560075395e-6,1.234396098885816e-6,1.234396098885816e-6,1.2343874560075356e-6
-11.472558305230027,1.2668730354290112e-6,1.2668816917448343e-6,1.2668816917448343e-6,1.2668730354290074e-6
-11.46000855437355,1.300210696568735e-6,1.3002193663510888e-6,1.3002193663510888e-6,1.3002106965687395e-6
-11.447459395289385,1.3344227127524589e-6,1.334431396030338e-6,1.334431396030338e-6,1.3344227127524525e-6
-11.434910841726728,1.3695319369103546e-6,1.3695406337128344e-6,1.3695406337128344e-6,1.3695319369103525e-6
-11.422362907440615,1.4055618165434427e-6,1.4055705268996015e-6,1.4055705268996015e-6,1.4055618165434374e-6
-11.40981560618572,1.4425364091110987e-6,1.4425451330500324e-6,1.4425451330500324e-6,1.4425364091111017e-6
-11.397268951709183,1.4804803978171526e-6,1.480489135368005e-6,1.480489135368005e-6,1.4804803978171545e-6
-11.384722957757154,1.5194191077615504e-6,1.519427858953474e-6,1.519427858953474e-6,1.519419107761541e-6
-11.372177638082169,1.559378522499449e-6,1.5593872873616615e-6,1.5593872873616615e-6,1.559378522499439e-6
-11.359633006436326,1.6003853010688666e-6,1.6003940796305624e-6,1.6003940796305624e-6,1.6003853010688563e-6
-11.347089076563545,1.642466795460841e-6,1.6424755877512602e-6,1.6424755877512602e-6,1.64246679546084e-6
-11.334545862206694,1.6856510684878624e-6,1.6856598745362457e-6,1.6856598745362457e-6,1.6856510684878575e-6
-11.32200337711556,1.729966912103674e-6,1.7299757319392976e-6,1.7299757319392976e-6,1.7299669121036751e-6
-11.309461635039426,1.7754438662450154e-6,1.7754526998971843e-6,1.7754526998971843e-6,1.7754438662450234e-6
-11.296920649718762,1.8221122381616452e-6,1.8221210856596386e-6,1.8221210856596386e-6,1.8221122381616372e-6
-11.284380434892897,1.8700031221836058e-6,1.8700119835567497e-6,1.8700119835567497e-6,1.8700031221836096e-6
-11.27184100430863,1.9191484199866303e-6,1.9191572952643e-6,1.9191572952643e-6,1.919148419986632e-6
-11.25930237171221,1.9695808614381016e-6,1.969589750649608e-6,1.969589750649608e-6,1.9695808614380982e-6
-11.246764550840382,2.021334025984772e-6,2.0213429291595164e-6,2.0213429291595164e-6,2.0213340259847763e-6
-11.234227555428719,2.0744423645172732e-6,2.0744512816846233e-6,2.0744512816846233e-6,2.0744423645172656e-6
